activity_id,deal_id,Type,marked_as_done_ts,deleted
17935,892,task,2023-02-08,false
18033,2078,task,2018-09-17,false
18355,4086,task,2022-03-15,false
18415,2156,task,2022-03-15,false
18418,3570,task,2022-03-29,false
18440,4224,task,2022-03-25,false
18481,2313,task,2022-02-07,false
18525,1578,task,2022-02-09,false
18573,3795,task,2022-03-24,false
18613,3395,task,2022-04-28,false
18633,4741,task,2022-05-31,false
18647,2505,task,2022-03-28,false
18653,1055,task,2022-07-15,false
18663,2251,task,2022-03-29,false
18680,4687,task,2022-04-01,false
18785,4840,task,2022-05-03,false
18826,173,task,2022-06-27,false
18971,3581,task,2022-02-15,false
19004,1402,task,2022-02-24,false
19068,4210,task,2022-03-14,false
19134,3796,task,2022-09-05,false
19139,3796,task,2022-07-20,false
19205,1575,task,2022-07-29,false
19234,2651,task,2022-09-08,false
19270,3738,task,2022-10-11,false
19318,4242,task,2022-10-11,false
19366,1624,task,2019-08-09,false
19459,4692,task,2020-10-20,false
19543,2678,task,2020-12-07,false
19625,4632,task,2021-02-09,false
19632,352,task,2021-02-24,false
19652,3226,task,2021-03-11,false
19699,1196,task,2021-10-27,false
20022,4268,task,2022-01-10,false
20048,1360,task,2021-12-14,false
20072,3121,task,2021-12-27,false
20413,1657,task,2023-01-12,false
20488,3213,task,2023-02-21,false
20507,176,task,2023-01-13,false
20863,2262,task,2022-05-10,false
20943,325,task,2022-03-08,false
20945,1816,task,2022-03-29,false
21038,1522,task,2022-07-11,false
21153,445,task,2022-04-06,false
21271,2653,task,2022-07-27,false
21296,186,task,2022-08-12,false
21312,3216,task,2022-08-26,false
21435,4418,task,2022-10-05,false
21451,1805,task,2023-02-16,false
21463,4363,task,2022-11-07,false
226,3074,task,2023-04-11,false
278,4453,task,,false
292,555,task,,false
302,1370,task,2023-04-21,false
573,3857,task,,false
605,4691,task,2023-04-18,false
748,876,task,,false
1062,1980,task,2023-03-29,false
1176,1993,task,,false
1248,3066,task,2023-03-28,false
1437,2716,task,2023-04-14,false
1809,989,task,2022-06-17,false
1941,1451,task,2020-11-04,false
1981,1685,task,2022-05-10,false
2160,3050,task,2022-09-12,false
2201,365,task,2022-10-20,false
2489,3509,task,2023-02-28,false
2574,481,task,2022-02-17,false
2736,4222,task,2022-02-18,false
2762,4701,task,2022-03-17,false
2919,3029,task,2021-03-08,false
3102,3657,task,2020-11-30,false
3264,3852,task,2022-05-27,false
3358,3736,task,2022-05-31,false
3364,4924,task,2022-06-07,false
3429,3004,task,2022-05-23,false
3589,3648,task,2022-11-09,false
3638,1665,task,2023-01-12,false
3644,1422,task,2022-12-23,false
3709,662,task,2019-07-08,false
3781,4385,task,2019-05-16,false
3790,2261,task,2020-02-07,false
3849,3193,task,2019-10-17,false
3850,3193,task,2019-10-18,false
3887,3950,task,2019-11-29,false
3898,4905,task,2019-12-16,false
4027,721,task,2020-07-02,false
4042,1257,task,2020-07-17,false
4047,4607,task,2020-08-27,false
4086,1743,task,2020-08-31,false
4138,4064,task,2022-12-28,false
4197,2510,task,2022-05-16,false
4258,3373,task,2022-05-30,false
4263,3373,task,2022-06-16,false
4273,781,task,2022-06-01,false
4377,180,task,2022-07-19,false
4391,371,task,2022-08-18,false
4395,968,task,2022-08-18,false
4528,138,task,2023-03-10,false
4561,4810,task,2023-02-27,false
4585,3025,task,2023-02-02,false
4741,2030,task,2022-02-16,false
4754,240,task,2022-03-07,false
4772,2139,task,2022-02-08,false
4798,4215,task,2022-03-07,false
4831,1616,task,2022-03-04,false
4857,2925,task,2022-04-13,false
4894,2371,task,2022-05-12,false
5234,4218,task,2022-02-28,false
5335,2700,task,2022-02-17,false
5392,1156,task,2022-02-23,false
5410,1156,task,2022-03-10,false
5501,4392,task,2022-04-11,false
5664,4893,task,2022-04-12,false
5674,582,task,2022-05-10,false
5704,4339,task,2022-04-26,false
5734,137,task,2022-06-20,false
5738,4111,task,2022-04-11,false
5760,3194,task,2022-05-10,false
5887,888,task,2022-12-16,false
6076,3279,task,2022-08-22,false
6090,4695,task,2022-07-14,false
6383,3243,task,2022-11-02,false
6396,2050,task,2022-11-08,false
6419,2289,task,2022-12-14,false
6482,4722,task,2023-02-02,false
6684,2460,task,2023-02-28,false
7252,1754,task,2022-04-05,false
7278,2523,task,2022-03-22,false
7347,4526,task,2022-06-27,false
7410,4039,task,2022-06-29,false
7457,1990,task,2021-01-12,false
7465,4938,task,2021-02-08,false
7803,1693,task,2022-03-15,false
7848,918,task,2022-03-07,false
7884,3791,task,2022-02-16,false
7891,3905,task,2022-03-10,false
7908,4402,task,2022-03-01,false
7909,4402,task,2022-03-21,false
7943,2494,task,2022-04-06,false
7944,2494,task,2022-03-31,false
7970,3779,task,2022-04-25,false
7975,3589,task,2022-05-13,false
7978,3589,task,2022-06-02,false
8020,732,task,2022-11-09,false
8083,4459,task,2022-09-22,false
8113,1576,task,2022-09-29,false
8170,4736,task,2022-11-24,false
8498,397,task,2022-02-21,false
8532,3632,task,2022-06-14,false
8567,3575,task,2022-06-22,false
8698,2273,task,2022-07-12,false
8778,3902,task,2023-01-31,false
8880,4343,task,2023-03-21,false
8917,1297,task,2023-02-23,false
8940,968,task,2022-08-29,false
8977,802,task,2022-11-24,false
9024,4646,task,2023-01-13,false
9145,4176,task,2022-09-22,false
9175,2903,task,2022-06-30,false
9178,2967,task,2022-09-14,false
9206,156,task,2022-10-27,false
9216,626,task,2022-10-13,false
9265,173,task,2022-10-20,false
9358,4968,task,2023-01-18,false
9508,1395,task,2021-09-14,false
9667,526,task,2022-02-09,false
9717,2239,task,2022-09-09,false
9857,2914,task,2022-08-19,false
9941,2712,task,2022-08-31,false
9950,2712,task,2022-07-26,false
9993,2339,task,2022-10-07,false
10002,3047,task,2022-10-12,false
10021,2578,task,2022-10-05,false
10051,4698,task,2023-01-24,false
10139,1757,task,2022-11-03,false
10178,4373,task,2022-12-06,false
10184,4373,task,2022-12-06,false
10516,216,task,2020-09-01,false
10562,3662,task,2020-12-07,false
10627,414,task,2020-12-07,false
10713,2793,task,2021-03-17,false
10748,4154,task,2021-03-19,false
10796,2577,task,2021-04-28,false
11123,4468,task,2022-03-11,false
11156,1153,task,2022-03-08,false
11158,1153,task,2022-03-02,false
11177,4422,task,2022-04-08,false
11234,2197,task,2023-03-10,false
11244,379,task,2022-09-06,false
11268,108,task,,true
11284,833,task,2020-09-18,false
11413,1631,task,2022-02-24,false
11447,1125,task,2022-03-29,false
11524,3965,task,2022-11-09,false
11638,5,task,2022-07-27,false
11663,1771,task,2022-10-12,false
11676,2565,task,2022-10-12,false
11761,90,task,2022-09-28,false
11783,4697,task,2023-02-17,false
11929,3498,task,2023-03-01,false
12054,207,task,2022-08-22,false
12173,3672,task,2023-03-02,false
12357,4898,task,2022-12-02,false
12702,4194,task,2019-11-25,false
12746,1888,task,2021-01-07,false
12818,522,task,2021-05-05,false
12849,557,task,2021-01-26,false
12850,558,task,2021-01-25,false
13112,3553,task,2022-02-21,false
13192,4400,task,2022-02-13,false
13319,3891,task,2022-03-30,false
13343,1268,task,2022-05-06,false
13441,2951,task,2022-05-27,false
13486,2382,task,2022-12-30,false
13677,4789,task,2022-09-14,false
13722,2518,task,2023-01-19,false
13757,4159,task,2022-12-08,false
13771,4755,task,2022-11-09,false
13852,1463,task,2022-11-17,false
13931,422,task,2023-01-19,false
14143,3605,task,2022-11-25,false
14247,1571,task,2022-12-13,false
14249,857,task,2022-11-30,false
14302,650,task,2022-12-16,false
14401,4671,task,2023-01-16,false
14549,1513,task,2023-03-21,false
14673,3321,task,,true
14714,1681,task,2021-08-11,false
14741,2595,task,2019-08-08,false
14775,4963,task,2019-08-30,false
14818,1142,task,2019-08-16,false
14849,2145,task,2019-10-18,false
15001,4506,task,2020-03-23,false
15035,3122,task,2020-04-22,false
15198,4473,task,2021-02-12,false
15244,3814,task,2021-02-23,false
15404,222,task,2022-03-04,false
15412,427,task,2022-03-30,false
15421,1085,task,2022-03-28,false
15542,2336,task,2022-09-06,false
15551,1762,task,2022-08-03,false
15618,512,task,2022-11-16,false
15641,278,task,2023-01-30,false
16190,2867,task,2022-02-28,false
16541,4921,task,2022-12-01,false
16643,2363,task,2022-11-23,false
16696,1031,task,2022-06-21,false
16721,2472,task,2022-06-30,false
16806,1658,task,2023-01-04,false
16817,1489,task,2022-08-26,false
16854,163,task,2022-09-13,false
17032,3848,task,2022-12-14,false
17131,4006,task,2023-01-12,false
17325,2997,task,2022-03-07,false
17333,329,task,2022-03-02,false
17391,3893,task,2022-03-07,false
17549,3364,task,2022-07-13,false
17563,4545,task,2022-08-22,false
17967,3787,task,2023-02-28,false
18045,662,task,2019-01-21,false
18046,4999,task,2019-01-16,false
18056,2098,task,2019-03-12,false
18332,2737,task,2022-03-15,false
18338,1382,task,2022-03-21,false
18380,2786,task,2022-03-25,false
18548,4356,task,2022-03-10,false
18616,3395,task,2022-04-08,false
18670,2657,task,2022-06-14,false
18729,4235,task,2022-08-05,false
18745,3335,task,2022-03-22,false
18793,4087,task,2022-06-02,false
19008,4062,task,2022-02-28,false
19066,4210,task,2022-03-07,false
19147,4067,task,2022-08-11,false
19159,2946,task,2022-05-09,false
19250,3561,task,2022-09-01,false
19277,4746,task,2022-11-02,false
19287,3440,task,2022-09-27,false
19408,4763,task,2019-09-23,false
19419,3595,task,2020-01-07,false
19460,4692,task,2020-10-07,false
19557,3912,task,2020-10-05,false
19760,631,task,2020-11-04,false
19761,631,task,2020-10-09,false
19801,4964,task,2020-10-15,false
19827,4772,task,2020-11-06,false
19956,4203,task,2021-10-11,false
20041,3274,task,2022-01-18,false
20100,4003,task,2022-01-25,false
20443,4078,task,2022-12-14,false
20495,3674,task,2023-02-16,false
20939,3149,task,2022-03-23,false
21016,4142,task,2022-07-06,false
21023,551,task,2022-08-23,false
21031,1163,task,2022-07-06,false
21143,1984,task,2022-03-29,false
21200,587,task,2022-05-16,false
21249,1652,task,2022-09-06,false
21284,4058,task,2022-07-28,false
21286,4058,task,2022-08-12,false
21311,3216,task,2022-06-29,false
21378,3741,task,2022-10-31,false
21420,3820,task,2022-10-05,false
21508,83,task,2023-03-22,false
21604,4234,task,2023-02-15,false
21636,1273,task,2023-01-23,false
26,1415,task,2023-03-29,false
56,242,task,2023-03-30,false
343,4212,task,,false
366,3846,task,2023-03-28,false
568,768,task,,false
656,4147,task,,false
826,1680,task,2023-04-20,false
885,393,task,2023-04-19,false
970,1508,task,2023-04-13,false
1013,939,task,2023-03-28,false
1033,1895,task,2023-04-21,false
1119,1430,task,2023-04-12,false
1120,4873,task,2023-04-12,false
1251,3135,task,2023-03-29,false
1290,4934,task,2023-04-12,false
1328,4056,task,2023-03-28,false
1341,2789,task,2023-03-29,false
1749,3712,task,2023-03-23,false
1763,4140,task,2022-08-30,false
1927,3608,task,2022-12-13,false
1985,1713,task,2022-06-21,false
2154,1371,task,2022-09-22,false
2174,2877,task,2022-10-31,false
2241,4032,task,2022-12-16,false
2312,824,task,2022-12-29,false
2379,3825,task,2022-12-22,false
2624,405,task,2022-03-17,false
2643,628,task,2022-07-20,false
2648,628,task,2022-07-19,false
2649,628,task,2022-07-25,false
2746,4723,task,2022-02-10,false
2756,1499,task,2022-03-10,false
2781,1425,task,2022-07-20,false
2818,3225,task,2022-07-04,false
2846,4851,task,2022-08-24,false
2850,1098,task,2022-07-06,false
2927,1395,task,2021-08-12,false
2928,1395,task,2021-10-11,false
3177,832,task,2021-09-01,false
3311,2662,task,2022-04-12,false
3502,3728,task,2022-08-25,false
3574,3257,task,2022-10-03,false
3581,233,task,2022-09-30,false
3735,1885,task,2019-06-04,false
3818,1986,task,2019-10-09,false
4078,685,task,2020-08-21,false
4156,4694,task,2022-05-27,false
4233,2441,task,2022-09-14,false
4238,2361,task,2022-05-20,false
4311,3769,task,2022-05-19,false
4381,3665,task,2022-07-18,false
4444,1376,task,2022-10-27,false
4530,2520,task,2023-03-10,false
4563,2562,task,2023-02-13,false
4640,4612,task,2023-01-30,false
4679,2013,task,2023-03-17,false
4787,3873,task,2022-01-25,false
4795,1313,task,2022-03-14,false
4874,1705,task,2022-07-08,false
4904,4884,task,2022-05-19,false
4907,1648,task,2022-05-19,false
5419,3867,task,2022-01-27,false
5483,4120,task,2022-05-24,false
5506,4392,task,2022-03-28,false
5552,4013,task,2022-03-15,false
5573,2576,task,2022-05-03,false
5575,2576,task,2022-05-31,false
5589,4114,task,2022-02-17,false
5603,559,task,2022-04-11,false
5619,4034,task,2022-04-05,false
5639,850,task,2022-02-17,false
5656,4893,task,2022-03-09,false
5858,788,task,2022-04-13,false
5904,2280,task,2022-07-15,false
5946,4614,task,2022-05-03,false
5956,4769,task,2022-05-31,false
5970,2266,task,2022-06-20,false
6028,1821,task,2022-06-20,false
6047,3801,task,2022-07-21,false
6075,3279,task,2022-07-21,false
6178,4969,task,2022-11-04,false
6209,3262,task,2022-09-05,false
6239,4697,task,2023-03-08,false
6422,2289,task,2022-12-08,false
6436,2921,task,2023-01-16,false
6553,3532,task,2023-01-20,false
6697,704,task,2023-03-02,false
7011,1266,task,2020-07-20,false
7029,4930,task,2020-08-05,false
7183,773,task,2022-09-09,false
7271,2789,task,2022-04-20,false
7323,1662,task,2022-06-09,false
7325,1662,task,2022-05-27,false
7350,4526,task,2022-06-20,false
7455,1990,task,2021-01-12,false
7592,885,task,2021-06-21,false
7684,2819,task,2022-03-10,false
7835,2689,task,2022-02-02,false
7923,1548,task,2022-03-14,false
8314,3528,task,2023-03-20,false
8430,3390,task,2021-07-22,false
8505,2365,task,2022-04-07,false
8859,2105,task,2023-03-13,false
8947,3103,task,2022-09-05,false
8969,1143,task,2022-10-12,false
9053,2551,task,2023-03-14,false
9171,2451,task,2022-06-27,false
9191,1877,task,2022-10-19,false
9334,2831,task,2022-12-01,false
9644,764,task,2022-01-11,false
9683,485,task,2022-03-04,false
9689,4742,task,2022-04-22,false
9713,70,task,2022-08-10,false
9723,4698,task,2023-02-22,false
9774,3048,task,2022-09-27,false
9868,4129,task,2022-06-30,false
9997,2339,task,2022-09-16,false
10221,3749,task,2022-11-17,false
10380,3144,task,2023-02-21,false
10394,4047,task,2023-02-17,false
10433,2026,task,2023-03-03,false
10574,1309,task,2020-11-13,false
10674,649,task,2021-02-02,false
10759,4936,task,2021-05-26,false
10772,2884,task,2021-03-19,false
10790,1559,task,2021-05-06,false
10825,1012,task,2021-05-19,false
11196,2212,task,2022-02-26,false
11272,1,task,2020-07-14,false
11298,1083,task,2020-11-03,false
11299,1083,task,2020-10-02,false
11359,738,task,2020-10-30,false
11426,1464,task,2022-04-27,false
11503,1403,task,2022-11-24,false
11533,2953,task,2022-07-14,false
11558,2269,task,2022-09-08,false
11691,1386,task,2022-07-13,false
11748,4522,task,2022-09-06,false
11846,4972,task,2022-12-14,false
11916,3104,task,2022-11-23,false
12070,4541,task,2022-11-16,false
12168,4912,task,2022-09-26,false
12219,4169,task,2022-11-03,false
12258,2959,task,2022-11-03,false
12383,4588,task,2023-03-02,false
12727,1114,task,2020-02-28,false
12826,522,task,2021-05-25,false
12891,200,task,2021-03-04,false
12983,2288,task,2021-09-10,false
13150,3168,task,2022-02-09,false
13158,3798,task,2022-04-04,false
13306,3283,task,2022-03-11,false
13333,638,task,2022-05-05,false
13360,884,task,2022-03-21,false
13397,4533,task,2022-05-09,false
13411,4463,task,2022-04-27,false
13472,2905,task,2022-09-22,false
13553,2683,task,2022-07-26,false
13556,4600,task,2022-09-22,false
13603,827,task,2022-10-21,false
13659,2594,task,2022-09-29,false
13682,1490,task,2022-10-06,false
13686,929,task,2022-10-25,false
14139,2813,task,2023-01-11,false
14239,3469,task,2022-12-13,false
14291,436,task,2023-01-30,false
14901,870,task,2019-10-18,false
14910,2642,task,2021-02-11,false
14929,1939,task,2020-02-12,false
15155,3926,task,2020-12-18,false
15251,3038,task,2021-04-09,false
15262,2097,task,2021-05-17,false
15299,1904,task,2021-06-07,false
15372,2987,task,2021-06-15,false
15432,4773,task,2022-03-04,false
15437,4935,task,2022-03-24,false
15467,4795,task,2022-04-04,false
15486,2060,task,2022-05-25,false
15711,2114,task,2023-03-21,false
16312,1178,task,2022-03-16,false
16345,1512,task,2022-04-21,false
16359,2816,task,2022-04-21,false
16437,2953,task,2022-06-27,false
16439,4570,task,2022-06-28,false
16474,203,task,2023-01-09,false
16660,3230,task,2022-11-16,false
16759,1229,task,2022-09-09,false
16796,4668,task,2022-07-08,false
16800,4668,task,2022-07-14,false
16871,1029,task,2022-09-28,false
17007,1110,task,2022-11-10,false
17378,4910,task,2022-03-29,false
17424,2418,task,2022-04-01,false
17515,835,task,2022-07-06,false
17747,2540,task,2022-12-09,false
17809,420,task,2022-11-21,false
17828,6,task,2023-01-13,false
17857,4256,task,2022-11-28,false
17933,892,task,2023-02-22,false
18031,4572,task,2018-09-10,false
18032,2078,task,2018-08-15,false
18329,4659,task,2022-03-14,false
18382,3807,task,2022-03-21,false
18463,4366,task,2022-03-11,false
18465,4706,task,2022-05-03,false
18491,2174,task,2022-03-01,false
18492,2174,task,2022-03-31,false
18510,635,task,2022-04-28,false
18516,635,task,2022-03-08,false
18531,4590,task,2022-03-14,false
18574,3795,task,2022-02-17,false
18767,1827,task,2022-08-24,false
18792,4442,task,2022-05-24,false
18819,3306,task,2022-06-14,false
18888,3960,task,2023-03-08,false
18929,3159,task,2022-04-05,false
19018,4272,task,2022-06-14,false
19037,2456,task,2022-05-09,false
19039,2456,task,2022-04-22,false
19262,3151,task,2022-10-05,false
19352,1137,task,2020-11-20,false
19413,4416,task,2019-10-21,false
19494,4187,task,2020-07-27,false
19540,3781,task,2020-06-03,false
19724,4164,task,2020-07-06,false
19823,4772,task,2020-12-14,false
19842,2072,task,2021-01-20,false
19846,224,task,2021-01-21,false
19990,3596,task,2021-11-08,false
20002,1279,task,2021-12-13,false
20094,3637,task,2022-02-08,false
20104,3388,task,2022-03-31,false
20372,3469,task,2023-01-18,false
21022,551,task,2022-07-26,false
21069,4354,task,2022-10-19,false
21086,913,task,2023-03-23,false
21105,3161,task,2023-03-21,false
21114,112,task,2023-03-20,false
21129,2894,task,2022-08-15,false
21174,4618,task,2022-04-13,false
21177,1641,task,2022-04-21,false
21222,1832,task,2022-05-27,false
21275,2653,task,2022-08-05,false
21343,362,task,2022-09-05,false
21401,1914,task,2022-09-26,false
21441,3512,task,2022-10-18,false
21531,338,task,2022-12-20,false
21644,4775,task,2023-03-20,false
21678,3319,task,2023-03-13,false
144,1735,task,2023-04-04,false
344,4670,task,,false
522,3892,task,2023-04-14,false
619,1132,task,,false
658,4147,task,2023-04-24,false
890,985,task,2023-03-27,false
951,3286,task,2023-04-04,false
1019,3319,task,,false
1049,3513,task,2023-04-13,false
1078,1873,task,,false
1220,4691,task,2023-04-19,false
1227,308,task,2023-04-12,false
1260,1700,task,2023-04-13,false
1396,3410,task,,false
1417,4376,task,,false
1464,1551,task,2023-03-27,false
1495,873,task,2023-03-24,false
1568,85,task,2023-04-17,false
1720,3294,task,,false
1751,3599,task,2023-03-23,false
2121,2166,task,2022-12-13,false
2227,4295,task,2022-10-12,false
2261,3298,task,2023-03-03,false
2383,3825,task,2023-02-16,false
2439,871,task,2023-01-09,false
2592,322,task,2022-02-01,false
2732,4222,task,2022-04-04,false
2757,1295,task,2022-02-23,false
3097,2051,task,2021-09-15,false
3232,3984,task,2022-03-03,false
3249,1631,task,2022-06-23,false
3276,1992,task,2022-03-15,false
3337,4070,task,2022-05-25,false
3343,173,task,2022-06-21,false
3376,3575,task,2022-04-19,false
3407,434,task,2022-04-28,false
3612,2985,task,2023-01-19,false
3875,1390,task,2019-12-12,false
3907,1469,task,2019-12-06,false
3934,1310,task,2020-09-03,false
3996,974,task,2020-04-27,false
4040,1257,task,2020-07-15,false
4143,943,task,2022-04-22,false
4176,2194,task,2022-05-20,false
4231,2441,task,2022-05-24,false
4242,4832,task,2022-04-21,false
4371,180,task,2022-08-08,false
4380,3665,task,2022-07-20,false
4425,488,task,2022-09-22,false
4597,611,task,2023-01-23,false
4725,1567,task,2022-04-11,false
4769,2139,task,2022-02-10,false
4804,1026,task,2022-03-24,false
4810,2752,task,2022-03-31,false
4858,2925,task,2022-03-25,false
4896,795,task,2022-05-06,false
4902,4884,task,2022-06-02,false
4932,654,task,2022-07-08,false
5039,3658,task,2021-09-15,false
5266,628,task,2022-07-05,false
5341,831,task,2022-03-09,false
5416,3867,task,2022-01-24,false
5569,2576,task,2022-07-06,false
5660,4893,task,2022-02-23,false
5684,4112,task,2022-03-08,false
5731,137,task,2022-04-21,false
5849,2449,task,2022-04-25,false
5917,4815,task,2022-05-11,false
5991,1564,task,2022-07-14,false
6029,1821,task,2022-06-14,false
6061,2497,task,2022-07-20,false
6103,1676,task,2022-07-21,false
6116,2979,task,2022-09-01,false
6149,24,task,2022-08-24,false
6186,4969,task,2022-10-31,false
6207,3262,task,2022-10-11,false
6231,2004,task,2022-09-07,false
6271,3600,task,2022-10-19,false
6386,3243,task,2022-12-14,false
6493,1621,task,2023-01-24,false
6627,1639,task,2023-01-27,false
6692,4212,task,2023-02-16,false
6701,2015,task,2023-03-08,false
7004,1017,task,2020-07-02,false
7032,1078,task,2020-08-24,false
7080,3078,task,2020-10-12,false
7253,3378,task,2022-05-19,false
7285,3309,task,2022-03-29,false
7314,4771,task,2022-06-01,false
7335,2614,task,2022-04-27,false
7401,2550,task,2022-07-13,false
7450,206,task,2020-12-15,false
7650,4487,task,2021-09-08,false
7735,4888,task,2022-04-19,false
7977,3589,task,2022-04-21,false
8013,3970,task,2022-05-11,false
8028,4933,task,2022-06-07,false
8031,3097,task,2022-07-19,false
8125,2461,task,2022-10-13,false
8244,1171,task,2023-01-19,false
8285,2754,task,2023-02-22,false
8437,15,task,2021-07-15,false
8517,4713,task,2022-03-30,false
8522,478,task,2022-04-22,false
8666,361,task,2022-06-09,false
8921,2432,task,2023-01-11,false
8979,802,task,2022-11-24,false
9300,2195,task,2022-12-01,false
9621,1761,task,2021-12-20,false
9792,908,task,2022-08-12,false
9819,145,task,2022-08-03,false
9883,1104,task,2022-08-30,false
9922,1763,task,2022-07-19,false
9973,203,task,2023-01-24,false
10477,2907,task,2023-03-17,false
10558,3662,task,2020-12-04,false
10575,1309,task,2020-11-23,false
10641,2858,task,2021-03-10,false
10672,2076,task,2021-02-01,false
10753,4396,task,2021-04-14,false
11126,4468,task,2022-03-28,false
11131,4468,task,2022-02-18,false
11168,3736,task,2022-04-08,false
11195,2212,task,2022-03-15,false
11211,4494,task,2022-03-24,false
11238,678,task,2023-03-14,false
11319,1948,task,2020-09-08,false
11326,4328,task,2020-09-11,false
11332,4328,task,2020-08-13,false
11344,2443,task,2020-09-08,false
11371,2257,task,2022-02-18,false
11391,4386,task,2022-02-10,false
11453,4921,task,2023-01-12,false
11496,4621,task,2022-09-29,false
11506,4887,task,2022-03-10,false
11726,389,task,2022-08-30,false
11736,389,task,2022-08-09,false
11832,683,task,2023-03-03,false
11956,3031,task,2022-12-22,false
11959,3031,task,2022-12-05,false
12027,3319,task,2023-03-13,false
12148,3353,task,2022-08-22,false
12160,642,task,2022-07-25,false
12166,2490,task,2022-08-16,false
12177,2000,task,2022-09-22,false
12228,4040,task,2022-10-24,false
12278,2879,task,2023-01-03,false
12300,3545,task,2022-11-08,false
12666,625,task,2019-02-25,false
12901,1951,task,2021-05-04,false
12937,2127,task,2021-05-12,false
12958,1440,task,2021-09-15,false
13201,937,task,2022-04-21,false
13214,388,task,2022-02-28,false
13312,1538,task,2022-06-07,false
13483,1879,task,2022-05-25,false
13504,3572,task,2022-06-23,false
13532,3507,task,2022-08-31,false
13570,2897,task,2022-09-22,false
13626,4318,task,2022-09-29,false
13628,1655,task,2022-09-20,false
13715,653,task,2022-10-27,false
14188,1687,task,2022-12-15,false
14331,2639,task,2023-02-03,false
14758,4967,task,2019-06-17,false
14902,1474,task,2020-02-05,false
14905,4605,task,2020-02-24,false
14963,2002,task,2020-02-28,false
15146,4049,task,2020-12-10,false
15280,3919,task,2021-05-07,false
15288,3001,task,2021-04-23,false
15411,1527,task,2022-03-30,false
15420,1085,task,2022-02-17,false
15466,4795,task,2022-04-13,false
15509,4848,task,2022-06-20,false
15613,3042,task,2022-12-12,false
15642,3830,task,2023-01-24,false
16349,1354,task,2022-04-19,false
16354,4832,task,2022-04-19,false
16500,1105,task,2023-01-04,false
16772,2427,task,2022-07-21,false
16775,1826,task,2022-08-24,false
16868,1852,task,2022-08-26,false
16910,3837,task,2022-09-16,false
16991,4063,task,2022-11-01,false
17189,3220,task,2023-02-15,false
17200,4238,task,,true
17362,214,task,2022-03-29,false
17404,2262,task,2022-04-22,false
17406,2262,task,2022-03-16,false
17535,3874,task,2022-08-31,false
17641,1036,task,2022-09-29,false
17668,4662,task,2022-10-28,false
17834,6,task,2023-02-03,false
17898,2039,task,2023-03-02,false
17983,4275,task,2023-02-28,false
18035,3411,task,2019-08-30,false
18176,2433,task,2022-11-16,false
18342,4725,task,2022-04-04,false
18344,4725,task,2022-03-22,false
18371,2984,task,2022-02-28,false
18487,324,task,2022-02-08,false
18551,4356,task,2022-03-25,false
18575,994,task,2022-06-16,false
18576,994,task,2022-06-14,false
18582,994,task,2022-03-22,false
18688,1042,task,2022-06-09,false
18770,680,task,2022-06-16,false
18850,4997,task,2023-03-06,false
18904,3579,task,2022-05-06,false
18941,4042,task,2022-03-14,false
18974,1684,task,2022-04-19,false
19006,1402,task,2022-02-28,false
19047,1862,task,2022-03-08,false
19076,4153,task,2022-04-13,false
19195,1247,task,2022-07-29,false
19217,4435,task,2022-10-18,false
19241,3324,task,2022-08-11,false
19243,3429,task,2022-09-12,false
19285,3440,task,2022-09-29,false
19297,3400,task,2022-10-20,false
19304,3157,task,2022-09-29,false
19309,2042,task,2022-10-20,false
19351,928,task,2021-02-25,false
19519,2454,task,2020-04-27,false
19808,1453,task,2020-12-10,false
19969,1850,task,2021-08-26,false
19973,2397,task,2021-10-11,false
19974,2397,task,2021-09-23,false
20084,4424,task,2022-03-25,false
20096,3637,task,2022-02-03,false
20102,4003,task,2022-01-25,false
20159,3624,task,2021-05-11,false
20241,1729,task,2021-07-27,false
20490,3213,task,,true
20534,4973,task,2023-01-23,false
20881,3579,task,2022-04-20,false
20923,2818,task,2022-02-15,false
20997,2479,task,2022-06-27,false
21029,1163,task,2022-07-27,false
21045,529,task,2022-07-26,false
21065,4523,task,2022-09-27,false
21085,913,task,2023-03-21,false
21209,972,task,2022-05-23,false
21221,1832,task,2022-05-25,false
21309,3216,task,2022-07-01,false
21330,1704,task,2022-11-07,false
21521,3810,task,2022-12-08,false
21598,2439,task,2023-02-16,false
21648,3141,task,2023-01-23,false
21685,4344,task,,true
59,2271,task,2023-04-05,false
236,1922,task,2023-04-12,false
452,1145,task,,false
848,1411,task,2023-04-03,false
1025,4554,task,,false
1069,1030,task,2023-03-28,false
1337,3399,task,,false
1366,2167,task,,false
1550,1048,task,2023-03-27,false
1790,1747,task,2022-03-24,false
1931,3015,task,2022-12-13,false
1955,1395,task,2021-10-12,false
1963,1393,task,2022-05-17,false
1977,1684,task,2022-05-11,false
2149,834,task,2022-09-13,false
2182,1127,task,2022-11-02,false
2222,4982,task,2022-10-19,false
2284,4188,task,2022-10-27,false
2339,3228,task,2022-11-22,false
2441,1462,task,2023-02-15,false
2447,4261,task,2023-01-06,false
2585,322,task,2022-02-28,false
2638,628,task,2022-04-01,false
2683,3201,task,2022-05-17,false
2706,3680,task,2022-04-21,false
2717,380,task,2022-03-31,false
2748,1499,task,2022-03-25,false
2763,4701,task,2022-03-07,false
2791,3707,task,2022-08-04,false
2792,3707,task,2022-08-17,false
2823,3225,task,2022-09-02,false
2851,1098,task,2022-06-09,false
3033,1083,task,2020-09-25,false
3183,4814,task,2022-05-25,false
