id,pipeline_id,user_id,Status,Value,Currency,Total_activities
3375,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,2850.0,SEK,5
3423,34,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,open,162.0,EUR,3
3491,19,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,open,5100.0,SEK,5
3588,26,HBiOphMW6jnNyJPyZoR74FpR/7yYcM+96TZ5NGNH7EM=,lost,3850.0,NOK,1
3637,26,vGAyegcALaKI2s9xcV3mXacPyY8uZhoM1vc5yy+HetE=,won,2500.0,NOK,7
3648,62,gnfs5ClpI8SC6e4W37VopR+4aJGrFC9LDgyKUrm+Cl8=,open,337.0,AUD,7
3671,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,5100.0,SEK,0
3699,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,2850.0,SEK,4
3712,52,KEwpw1mo7NXYT5Q8SgkUgdcfIOQCs+SHOWQVPrdVaxc=,open,500.0,NZD,5
3728,28,gnfs5ClpI8SC6e4W37VopR+4aJGrFC9LDgyKUrm+Cl8=,won,4500.0,DKK,5
3830,9,+0T3yj3HdZ+E+nMprgVEdfRKxyO9aovAQI8rJUUyKzw=,open,450.0,GBP,4
3842,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,2850.0,SEK,2
3902,35,9zDoz2RPM5udqMssnmjYddNXz0FLHFSmaUL8EUmqqp8=,won,150.0,EUR,7
4015,26,njhogyvcL7UJN5/g7+mMT9WyUYwNIrFM1mGs3qi/KEc=,lost,3850.0,NOK,1
4062,28,YiULbch7rcabR8egY4NfFmhWbrln2sKlg9mROIm8ExA=,lost,2670.0,DKK,4
4084,31,yiR9Qdd929h3KBeIXj5HDfzd38LDd3AzAbSiv4Wbp4k=,won,237.5,EUR,7
4139,31,XNN8OSm3bhFl4xPrY05axKHuMDmMeMSPKUGVkYj9ZDc=,won,237.5,EUR,0
4171,29,SekZ8Krqxz4J6E/+HbLG2zsm27sdRfXzJTrAPR2SgXE=,won,2850.0,SEK,1
4203,23,I5JVUgOSnIGmgsCcU77I8AFmWVzeA9CHr8rnbN7pEAk=,lost,4470.0,NOK,6
4229,33,8y5lWApl5qgdN65PoCgMf22vhEuqgcTK8o6avm7NNc8=,won,162.0,EUR,11
4286,48,TJmFuPO6p/WJq6G0Cn7aaGTixYbl6ZU+WbtolxBGqcQ=,open,312.0,AUD,4
4415,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,2850.0,SEK,2
4501,26,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,won,3925.0,NOK,2
4646,53,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,300.0,EUR,4
4676,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,950.0,SEK,5
4699,26,njhogyvcL7UJN5/g7+mMT9WyUYwNIrFM1mGs3qi/KEc=,won,3925.0,NOK,6
4714,26,HBiOphMW6jnNyJPyZoR74FpR/7yYcM+96TZ5NGNH7EM=,won,3850.0,NOK,3
4750,53,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,300.0,EUR,0
4829,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,2850.0,SEK,4
4912,69,e8DFZkX2wNY4SthUN/1EnBNb1hR8tEkUR/b14kqAsqE=,open,312.5,AUD,6
4938,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,3325.0,SEK,4
43,25,nHvLR8xnjTA9fGLY2GBnb742vSQtGJs2O+2oxdwGrkQ=,open,3125.0,DKK,1
79,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,lost,5100.0,SEK,4
84,26,jSRTEbbnK4pAeb6bqz+XPU+6O6JiqqWrnw7pKc3pZqw=,won,7500.0,NOK,1
131,28,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,3437.5,DKK,7
289,29,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,2850.0,SEK,0
305,66,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,open,2850.0,SEK,0
545,23,I5JVUgOSnIGmgsCcU77I8AFmWVzeA9CHr8rnbN7pEAk=,open,7800.0,NOK,9
776,28,Tj9pqthLqOsYCO8GMVdRlOjSWLloT7lNcSrO9d+w8ew=,won,3437.5,DKK,7
820,28,Tj9pqthLqOsYCO8GMVdRlOjSWLloT7lNcSrO9d+w8ew=,won,1562.5,DKK,10
944,53,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,330.0,EUR,0
996,19,n5/q3nYdIvNApN6cWG8iKqdGWDUfqtyDZTNbw8VIunE=,open,5950.0,SEK,7
1037,26,vGAyegcALaKI2s9xcV3mXacPyY8uZhoM1vc5yy+HetE=,won,6250.0,NOK,3
1051,27,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,open,3325.0,SEK,1
1098,35,wYa9atGpeCbXJjc9kTOIn79PqYNQ6JwfA9lmOv8wUG0=,lost,150.0,EUR,5
1100,28,TiXDN/hlHOVuKFC/8OI0NztgFrzIH5pQjfFK+OYXBj8=,won,3870.0,DKK,4
1117,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,lost,780.0,PLN,7
1217,55,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,11550.0,CZK,0
1331,28,YiULbch7rcabR8egY4NfFmhWbrln2sKlg9mROIm8ExA=,won,6600.0,DKK,6
1367,48,HlQenAtTibKni+kdvpmrk6SZxqztaKTvzs7JltZ34+8=,lost,405.0,AUD,6
1369,28,mcdG2shCJrcgA1JFg5zHMwVVt+HWyPlXIMY3Rf+Humo=,won,3437.5,DKK,0
1374,26,s36JaW8hoXeOdtfokkqDez4+eZC3G55hjaWNuyOXXjo=,lost,4470.0,NOK,1
1441,26,LQA5RoqU7CUuKI32sAq0MF4p6ju79vahkG93pZx/HpM=,lost,1308.0,NOK,0
1474,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,lost,2850.0,SEK,1
1593,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,162.0,EUR,0
1629,55,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,open,11550.0,CZK,1
1745,26,s36JaW8hoXeOdtfokkqDez4+eZC3G55hjaWNuyOXXjo=,lost,3725.0,NOK,2
1747,35,9zDoz2RPM5udqMssnmjYddNXz0FLHFSmaUL8EUmqqp8=,won,150.0,EUR,5
1766,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,lost,6050.0,DKK,0
1781,12,7IiS+/Al7vJ8bHMbaklYovoameY+CI+G0K65zHBdKNk=,lost,5087.5,DKK,2
1795,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,1000.0,SEK,3
1953,33,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,open,162.5,EUR,9
1959,28,W1DFgVFzIXBWv69LPONIPHNZXY4DUn5+bROF9RQn/KQ=,won,5087.5,DKK,3
1979,26,KEwpw1mo7NXYT5Q8SgkUgdcfIOQCs+SHOWQVPrdVaxc=,won,3850.0,NOK,6
1998,27,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,open,2850.0,SEK,1
2034,37,iRM3+SPy0txl10y7Ig2boJyEubA/4K5k0vM54LPA4ak=,open,450.0,EUR,7
2178,35,9zDoz2RPM5udqMssnmjYddNXz0FLHFSmaUL8EUmqqp8=,won,150.0,EUR,4
2372,48,+0T3yj3HdZ+E+nMprgVEdfRKxyO9aovAQI8rJUUyKzw=,open,525.0,AUD,6
2403,53,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,300.0,EUR,0
2426,19,n5/q3nYdIvNApN6cWG8iKqdGWDUfqtyDZTNbw8VIunE=,open,2850.0,SEK,4
2563,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,lost,2850.0,SEK,0
2583,34,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,275.0,EUR,5
2593,32,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,780.0,PLN,0
2668,34,pMRpHQLOrsteRKl4qEiCbAicIbD0GcLUJwFULiAaWWY=,won,162.5,EUR,3
2697,9,+0T3yj3HdZ+E+nMprgVEdfRKxyO9aovAQI8rJUUyKzw=,open,450.0,GBP,4
2727,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,2850.0,SEK,6
2758,28,kuB7U5uA2Bi/VE5zR2DMEorLfbf3ZFZkJaeBRBN1prM=,won,4500.0,DKK,5
2838,48,TJmFuPO6p/WJq6G0Cn7aaGTixYbl6ZU+WbtolxBGqcQ=,open,312.0,AUD,5
2849,29,nlOu78vH4eXtXC/20kcZwLoGAnfgOxVsP5EAPrsCSvU=,lost,2850.0,SEK,3
2930,19,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,lost,2850.0,SEK,4
2941,28,Tj9pqthLqOsYCO8GMVdRlOjSWLloT7lNcSrO9d+w8ew=,won,6050.0,DKK,2
3004,28,gnfs5ClpI8SC6e4W37VopR+4aJGrFC9LDgyKUrm+Cl8=,won,1250.0,DKK,6
3066,33,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,open,162.0,EUR,8
3068,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,won,2812.5,DKK,1
3176,29,aOg4xTHw7A33QHv5wr3tnIkw6oI8iZyxbkPkjRn7SEQ=,lost,2850.0,SEK,2
3259,37,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,450.0,EUR,0
3298,53,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,300.0,EUR,4
3300,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,275.0,EUR,5
3385,67,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,3750.0,DKK,0
3398,62,TJmFuPO6p/WJq6G0Cn7aaGTixYbl6ZU+WbtolxBGqcQ=,open,525.0,AUD,6
3500,12,nHvLR8xnjTA9fGLY2GBnb742vSQtGJs2O+2oxdwGrkQ=,lost,3437.5,DKK,7
3569,37,pMRpHQLOrsteRKl4qEiCbAicIbD0GcLUJwFULiAaWWY=,lost,195.0,EUR,2
3601,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,1700.0,SEK,7
3700,34,pMRpHQLOrsteRKl4qEiCbAicIbD0GcLUJwFULiAaWWY=,won,275.0,EUR,3
3729,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,950.0,SEK,2
3730,35,wYa9atGpeCbXJjc9kTOIn79PqYNQ6JwfA9lmOv8wUG0=,won,170.0,EUR,3
3787,28,5L9hFFMl0lXGdvLaI7Yq1W1my1wcL/uWx2ZeRAvoYOs=,won,7260.0,DKK,7
3836,29,SekZ8Krqxz4J6E/+HbLG2zsm27sdRfXzJTrAPR2SgXE=,won,2850.0,SEK,3
3844,53,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,330.0,EUR,0
3936,29,SNkLvA0NhNxlVnoEAsot/FFiZrcmECdO4H5yOUIxUjI=,lost,6600.0,SEK,3
3955,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,lost,3437.5,DKK,5
3981,55,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,open,9625.0,CZK,0
3989,9,uCvh2zlLY7435i4jiZGDR+fFm1bxEMnNAyDbHNDPvsA=,lost,300.0,GBP,0
4133,28,Tj9pqthLqOsYCO8GMVdRlOjSWLloT7lNcSrO9d+w8ew=,won,3437.5,DKK,5
4195,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,lost,162.5,EUR,0
4250,9,kuB7U5uA2Bi/VE5zR2DMEorLfbf3ZFZkJaeBRBN1prM=,won,100.0,GBP,6
4282,68,zOLuALwn9G0sAfpBDCbXKehTBFUXDgNE+4JOhznaHmM=,open,300.0,EUR,8
4348,35,9zDoz2RPM5udqMssnmjYddNXz0FLHFSmaUL8EUmqqp8=,lost,150.0,EUR,7
4352,52,njhogyvcL7UJN5/g7+mMT9WyUYwNIrFM1mGs3qi/KEc=,open,350.0,NZD,6
4445,28,YiULbch7rcabR8egY4NfFmhWbrln2sKlg9mROIm8ExA=,won,3000.0,DKK,5
4461,55,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,open,9625.0,CZK,0
4470,49,zOLuALwn9G0sAfpBDCbXKehTBFUXDgNE+4JOhznaHmM=,open,125700.0,CLP,0
4473,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,950.0,SEK,4
4542,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,open,1008.0,PLN,0
4544,28,7hkKUXLdkcCFZWr7FWrbIj11gQdLcsNBvqYSat5IC4Q=,won,3437.5,DKK,3
4554,33,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,won,162.0,EUR,10
4555,48,TJmFuPO6p/WJq6G0Cn7aaGTixYbl6ZU+WbtolxBGqcQ=,open,312.0,AUD,4
4573,67,nHvLR8xnjTA9fGLY2GBnb742vSQtGJs2O+2oxdwGrkQ=,open,6050.0,DKK,0
4586,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,lost,680.0,PLN,0
4641,49,1DjFE5pdcDb5SRQfXWnyEAUy5SKSFH3GpSR84yb/w80=,won,105000.0,CLP,7
4773,31,+0T3yj3HdZ+E+nMprgVEdfRKxyO9aovAQI8rJUUyKzw=,won,237.5,EUR,3
4827,28,5L9hFFMl0lXGdvLaI7Yq1W1my1wcL/uWx2ZeRAvoYOs=,won,4500.0,DKK,10
4841,33,8y5lWApl5qgdN65PoCgMf22vhEuqgcTK8o6avm7NNc8=,won,162.0,EUR,6
4856,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,won,5040.0,SEK,4
4924,67,gnfs5ClpI8SC6e4W37VopR+4aJGrFC9LDgyKUrm+Cl8=,open,6600.0,DKK,10
4993,34,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,won,275.0,EUR,7
137,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,open,1100.0,PLN,11
145,48,TJmFuPO6p/WJq6G0Cn7aaGTixYbl6ZU+WbtolxBGqcQ=,open,480.0,AUD,6
168,15,FZNeqAvobiUhBy8PbFV6QjB9eU0CfKcRTRqqfz2RJjQ=,lost,250.0,EUR,2
200,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,won,6600.0,SEK,3
228,66,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,open,2850.0,SEK,0
252,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,162.0,EUR,0
265,33,HBiOphMW6jnNyJPyZoR74FpR/7yYcM+96TZ5NGNH7EM=,open,275.0,EUR,8
317,32,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,1120.0,PLN,5
380,35,wYa9atGpeCbXJjc9kTOIn79PqYNQ6JwfA9lmOv8wUG0=,won,140.0,EUR,6
462,29,SekZ8Krqxz4J6E/+HbLG2zsm27sdRfXzJTrAPR2SgXE=,lost,2850.0,SEK,7
499,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,won,3300.0,SEK,4
561,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,won,4062.5,DKK,1
565,28,gnfs5ClpI8SC6e4W37VopR+4aJGrFC9LDgyKUrm+Cl8=,lost,2670.0,DKK,2
569,34,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,won,65.0,EUR,0
612,27,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,2850.0,SEK,0
673,37,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,300.0,EUR,0
679,12,n5/q3nYdIvNApN6cWG8iKqdGWDUfqtyDZTNbw8VIunE=,open,3000.0,DKK,5
725,9,uCvh2zlLY7435i4jiZGDR+fFm1bxEMnNAyDbHNDPvsA=,lost,450.0,GBP,2
785,25,nHvLR8xnjTA9fGLY2GBnb742vSQtGJs2O+2oxdwGrkQ=,open,3125.0,DKK,1
821,26,HBiOphMW6jnNyJPyZoR74FpR/7yYcM+96TZ5NGNH7EM=,won,3850.0,NOK,6
832,26,vGAyegcALaKI2s9xcV3mXacPyY8uZhoM1vc5yy+HetE=,lost,4470.0,NOK,1
886,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,won,950.0,SEK,1
911,29,aOg4xTHw7A33QHv5wr3tnIkw6oI8iZyxbkPkjRn7SEQ=,won,2850.0,SEK,2
945,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,won,2750.0,DKK,3
1006,13,u+7CHSxcu+xF8eLmLDPYLXjdtOK6QmDBrkFUng1YwAg=,won,1102.0,DKK,1
1008,28,YiULbch7rcabR8egY4NfFmhWbrln2sKlg9mROIm8ExA=,won,4500.0,DKK,11
1208,26,jSRTEbbnK4pAeb6bqz+XPU+6O6JiqqWrnw7pKc3pZqw=,lost,3600.0,NOK,0
1244,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,lost,1120.0,PLN,3
1270,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,lost,3325.0,SEK,5
1271,28,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,1725.0,DKK,1
1324,31,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,237.5,EUR,0
1470,29,DX8RH50BMNSrzVC9v1QXcpN3ZjRorC1FA6xAa+svI8M=,won,2700.0,SEK,0
1529,48,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,312.0,AUD,0
1570,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,open,5100.0,SEK,6
1581,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,open,1008.0,PLN,0
1655,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,won,2850.0,SEK,3
1680,29,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,won,2850.0,SEK,3
1768,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,won,1008.0,PLN,11
1850,26,vGAyegcALaKI2s9xcV3mXacPyY8uZhoM1vc5yy+HetE=,won,2980.0,NOK,8
1887,28,Tj9pqthLqOsYCO8GMVdRlOjSWLloT7lNcSrO9d+w8ew=,won,2812.5,DKK,4
1906,26,jSRTEbbnK4pAeb6bqz+XPU+6O6JiqqWrnw7pKc3pZqw=,won,1490.0,NOK,0
1973,49,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,won,105000.0,CLP,3
2004,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,won,680.0,PLN,5
2037,66,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,open,2850.0,SEK,0
2058,29,O610yPvMgUOEKAhKQljBGlfdxywAdu0Uz+3AEWbV5vY=,open,3300.0,SEK,3
2088,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,open,780.0,PLN,7
2140,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,3400.0,SEK,2
2158,49,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,125700.0,CLP,0
2206,48,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,312.0,AUD,0
2230,49,zOLuALwn9G0sAfpBDCbXKehTBFUXDgNE+4JOhznaHmM=,open,138100.0,CLP,11
2288,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,won,2850.0,SEK,3
2322,53,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,won,330.0,EUR,4
2338,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,2850.0,SEK,3
2340,66,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,open,2850.0,SEK,0
2392,53,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,300.0,EUR,5
2457,48,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,312.0,AUD,0
2481,32,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,680.0,PLN,0
2597,26,jSRTEbbnK4pAeb6bqz+XPU+6O6JiqqWrnw7pKc3pZqw=,won,3600.0,NOK,0
2659,26,njhogyvcL7UJN5/g7+mMT9WyUYwNIrFM1mGs3qi/KEc=,won,3850.0,NOK,6
2677,25,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,3125.0,DKK,0
2735,49,iRM3+SPy0txl10y7Ig2boJyEubA/4K5k0vM54LPA4ak=,open,105000.0,CLP,6
2845,28,7hkKUXLdkcCFZWr7FWrbIj11gQdLcsNBvqYSat5IC4Q=,won,2200.0,DKK,5
2915,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,5100.0,SEK,3
2921,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,open,680.0,PLN,6
2973,48,e8DFZkX2wNY4SthUN/1EnBNb1hR8tEkUR/b14kqAsqE=,open,480.0,AUD,7
3099,35,yiR9Qdd929h3KBeIXj5HDfzd38LDd3AzAbSiv4Wbp4k=,won,140.0,EUR,7
3123,29,SNkLvA0NhNxlVnoEAsot/FFiZrcmECdO4H5yOUIxUjI=,won,1100.0,SEK,8
3131,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,won,162.0,EUR,2
3203,37,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,300.0,EUR,0
3226,28,u+7CHSxcu+xF8eLmLDPYLXjdtOK6QmDBrkFUng1YwAg=,won,2812.5,DKK,10
3413,31,yiR9Qdd929h3KBeIXj5HDfzd38LDd3AzAbSiv4Wbp4k=,won,237.5,EUR,5
3419,50,9zDoz2RPM5udqMssnmjYddNXz0FLHFSmaUL8EUmqqp8=,open,138.0,EUR,5
3517,28,aH15V978EKLYh1I5LaYRda4Pl1uUk7sR9kAxulKE/dI=,lost,4062.5,DKK,4
3566,52,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,500.0,NZD,0
3580,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,won,5100.0,SEK,3
3619,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,won,5087.5,DKK,2
3625,28,u+7CHSxcu+xF8eLmLDPYLXjdtOK6QmDBrkFUng1YwAg=,won,4062.5,DKK,4
3706,35,wYa9atGpeCbXJjc9kTOIn79PqYNQ6JwfA9lmOv8wUG0=,won,75.0,EUR,10
3759,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,2850.0,SEK,2
3816,28,YiULbch7rcabR8egY4NfFmhWbrln2sKlg9mROIm8ExA=,won,3750.0,DKK,4
3912,28,aH15V978EKLYh1I5LaYRda4Pl1uUk7sR9kAxulKE/dI=,won,3437.5,DKK,12
3922,27,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,open,2850.0,SEK,0
3977,26,vGAyegcALaKI2s9xcV3mXacPyY8uZhoM1vc5yy+HetE=,won,6250.0,NOK,2
4024,31,yiR9Qdd929h3KBeIXj5HDfzd38LDd3AzAbSiv4Wbp4k=,won,237.5,EUR,4
4046,48,TJmFuPO6p/WJq6G0Cn7aaGTixYbl6ZU+WbtolxBGqcQ=,won,272.5,AUD,7
4152,29,nlOu78vH4eXtXC/20kcZwLoGAnfgOxVsP5EAPrsCSvU=,won,5100.0,SEK,3
4157,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,2850.0,SEK,3
4272,67,YiULbch7rcabR8egY4NfFmhWbrln2sKlg9mROIm8ExA=,open,9600.0,DKK,10
4327,28,u+7CHSxcu+xF8eLmLDPYLXjdtOK6QmDBrkFUng1YwAg=,won,3437.5,DKK,4
4330,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,won,2812.5,DKK,2
4469,26,jSRTEbbnK4pAeb6bqz+XPU+6O6JiqqWrnw7pKc3pZqw=,won,6250.0,NOK,6
4480,56,e8DFZkX2wNY4SthUN/1EnBNb1hR8tEkUR/b14kqAsqE=,won,300.0,CHF,5
4536,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,won,1008.0,PLN,3
4560,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,won,950.0,SEK,4
4571,35,9zDoz2RPM5udqMssnmjYddNXz0FLHFSmaUL8EUmqqp8=,won,150.0,EUR,2
4593,35,wYa9atGpeCbXJjc9kTOIn79PqYNQ6JwfA9lmOv8wUG0=,lost,150.0,EUR,3
4607,12,nHvLR8xnjTA9fGLY2GBnb742vSQtGJs2O+2oxdwGrkQ=,lost,1562.5,DKK,5
4631,32,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,680.0,PLN,0
4701,35,wYa9atGpeCbXJjc9kTOIn79PqYNQ6JwfA9lmOv8wUG0=,lost,150.0,EUR,4
4706,49,zOLuALwn9G0sAfpBDCbXKehTBFUXDgNE+4JOhznaHmM=,won,125700.0,CLP,8
4720,26,1DjFE5pdcDb5SRQfXWnyEAUy5SKSFH3GpSR84yb/w80=,won,3850.0,NOK,3
4847,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,3325.0,SEK,1
